,Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
591,0.0005986406055669331,0.5953628169555562,0.30727087998336544,0.040692577187131866,0.0071108154304027294,0.08686650459234019,0.013594108963243279,0.7332465502457594,0.05498190799968866,0.0262957638877699,0.0020401530601337997,0.017921554063864094
592,0.000385732328144061,0.505442225720256,0.42905115295132845,0.02551308319799499,0.005043264009157396,0.09833092251387267,0.1107125483595815,0.7298380922699618,0.0665240432324372,0.02333970028368783,0.0021006734729136934,0.014222570555432879
593,0.0009508738587442567,0.5167755440359922,0.23200925143946297,0.03451553425864277,0.006865505235585348,0.08780560038152696,0.11017748940517388,0.8033945968471986,0.10759056039123274,0.025872580683429958,0.0012993652046960425,0.0183519635105923
594,0.0007944653258355431,0.5457208808799308,0.08740119165554282,0.02156863477223233,0.0057741855611849165,0.0662206461098798,0.11731678544932025,0.81985137727939,0.0549076753248919,0.024423418378771575,0.0016286819736035388,0.011483977651187603
595,0.0007084488537955164,0.6335221234095623,0.16843729843854421,0.03174335798188909,0.006714839551196455,0.08409135829939256,0.3595411280993739,0.6558248276906212,0.04035366849123098,0.02832760376701181,0.002416709761864134,0.018473434072384377
596,0.001080316597332716,0.5970266268380071,0.33142272122984284,0.021061045722678536,0.005595756043627251,0.0949373178223886,0.023366075379533644,0.7225669496795454,0.022874330164272764,0.027148101422210132,0.0018356115463239034,0.017789071315161574
597,0.0009087017258489309,0.7301232763971901,0.15808188502779066,0.060185090533582675,0.009379744992193455,0.08693120609490979,0.2967270580322715,0.5803498826956951,0.06721991627551427,0.031800486112857976,0.002910461654402831,0.016457267603079216
598,0.0008166908345113967,0.7959811696937337,0.10684803709525471,0.019316708674662647,0.009253570576447179,0.10878105790394646,0.18907012023760608,0.5499643507414508,0.055469082408302,0.03393834015570388,0.002547472564380062,0.016165024327014124
599,0.0007694514704167128,0.5391021120410752,0.17778255760975967,0.017132109393630267,0.00562408749545235,0.061878059996076124,0.1333114823563555,0.806153376480098,0.0720401420389257,0.022716199922269732,0.0008687340892066146,0.01568020613968908
600,0.0007538562475207216,0.6861074661377893,0.20427045386913584,0.05038133367412946,0.006336930455995126,0.06933640714468983,0.15404716009810895,0.6715467409141336,0.06297257672679349,0.03048054358370416,0.0020026907207860694,0.023225265706455014
