,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
207,0.5954220645511835,0.13254445369590598,0.03290971745304916,0.007655128434824077,0.09133303481630771,0.06072494003157047,0.021773970917129733,0.7801916273163623,0.07266312946629322,0.0,0.0028799517017046696,0.01650257875542968
208,0.5099086692579171,0.26670923532399393,0.009602309135730465,0.0065297551937875155,0.08648545048967184,0.09973485056847044,0.01957792271186394,0.8055201704305092,0.04327303346257181,0.0,0.0010272663239231238,0.013344154949032556
209,0.5070728188318588,0.04963994947617811,0.03520676983354291,0.005135672200436346,0.07681060106014616,0.16094408090316317,0.01977976939788102,0.8391417560967538,0.048493606280707945,0.0,0.0024601609507538557,0.020891770850718496
210,0.6078148552334574,0.21007277986920395,0.03366531848055996,0.0072459215425361425,0.10139824343529033,0.12539062639894508,0.021778585423797844,0.7415909098013734,0.09192678767256936,0.0,0.0022974294881569304,0.018789948124854048
211,0.6460746350847012,0.008843976004531217,0.0435265747968308,0.006550086315503651,0.11529317052906327,0.17381013441036494,0.024612659525514672,0.7215567802227706,0.12338216274790337,0.0,0.004050837691923596,0.024080452346183768
212,0.5756948088452546,0.2583573577658771,0.043896196586063134,0.006906415068530328,0.11571716012363246,0.18688580419326134,0.022549180885091287,0.7388471102352433,0.07078394000665313,0.0,0.002247935059657527,0.01080212574184507
213,0.5562355165298164,0.30047091410309,0.03689793511438928,0.006284470392057367,0.08171751764142383,0.046983605841879356,0.021496926617805813,0.7626167344538837,0.08762782601326824,0.0,0.0011726323409115267,0.017512948242115075
214,0.6665510431542536,0.18062239914326866,0.027232215179096075,0.007224597977086913,0.11749350524216766,0.027847037943680084,0.024442792665274108,0.7060684274628939,0.09057032066051897,0.0,0.0028190450058101606,0.01924270691434511
215,0.601976650098685,0.41023944824150904,0.031158041898171545,0.006589852027654879,0.08366519194476246,0.15091425837114114,0.021855701483978626,0.6594254358168683,0.055401566446732504,0.0,0.0011796252344367323,0.01217284785326427
216,0.6164498304471874,0.34045878100351473,0.02811070199670094,0.0070545751179075305,0.081345158851852,0.2518892182604018,0.023067671568000218,0.6541459708782835,0.06654739910458672,0.0,4.6755341886672797e-05,0.017452966407331995
217,0.5849386535850989,0.3076946646029802,0.030220439510335713,0.007530503220178044,0.0887140462051674,0.12300232354798622,0.024978549001134016,0.7294251108952958,0.07731954152840445,0.0,0.0007725967788563016,0.023177557224745137
218,0.5977932403092863,0.31776134368003295,0.03641131278701725,0.0077071174083426204,0.08492324432625718,0.14179061494199796,0.022782134727882302,0.7119674531268677,0.07173071152579984,0.0,0.00420182029318891,0.019738814263911112
219,0.5316375317180754,0.25740386312062236,0.02394598806988799,0.00684628411613808,0.07512345361276461,0.07371656941424647,0.020659750200121143,0.7957293535000025,0.0750336338724484,0.0,0.001760035738369242,0.012714756850499723
220,0.5777276240803227,0.15110040101167713,0.03845788832815042,0.007124464758759084,0.07387261773821857,0.2816121582216741,0.019089573539583866,0.7413500677224075,0.08257694548992725,0.0,0.0022329766370796913,0.01785636763288507
221,0.664358184625021,0.311241413206114,0.04461734906418894,0.007561935568626759,0.08448870741053263,0.2574000221215863,0.02494924899540345,0.6182732289255571,0.05434495126920717,0.0,0.0015602597151219472,0.021815652219264757
222,0.5247295256481083,0.23581593286168648,0.02757789432165658,0.005367033798374718,0.0696137548747673,0.1403607822136877,0.018528484897015716,0.8008679245202684,0.03975229445897153,0.0,0.002872801324649328,0.019798135848785755
223,0.54746279568828,0.2615710021626523,0.024253049386592295,0.005636551646696101,0.07104733740539007,0.22109594980235575,0.01997073324373792,0.757531774661242,0.05406228824937711,0.0,0.0017517154304226967,0.011616993973127796
224,0.7421732080469566,0.13727569969873785,0.04067253242130372,0.008276827893456361,0.11165784419109945,0.1906595399744929,0.02687403901896484,0.6073708646911491,0.09763818791613296,0.0,0.001986877010561208,0.02518475202604922
225,0.6016859166141711,0.19101754604351845,0.030314687375432733,0.007121326013837582,0.07866959356647207,0.15977690977955075,0.022905828925251902,0.752414653593701,0.04506511189635519,0.0,0.0013302253626625107,0.01067584634426588
226,0.5723900574676049,0.10726870714606063,0.026384256178993863,0.006819530678068666,0.0727593221104016,0.03801704369445587,0.019490687863996044,0.8046351766343762,0.07324953316336164,0.0,0.0015295163936681476,0.013989607626055634
227,0.7394337397256212,0.35038591040532147,0.05700892560594685,0.008912743024503515,0.10878351717786543,0.26174044420986503,0.0255118097153731,0.4930767834474763,0.05252811975072579,0.0,0.0024419667321967683,0.01597988226351528
228,0.5824145909868266,0.17541158514988758,0.024623529207986525,0.005515157239389322,0.0767397848028804,0.0792723331309132,0.021222121413502004,0.7814588332730023,0.07430267582085709,0.0,0.0020182335004299647,0.023684172793570487
229,0.6114829611968247,0.12053782936493725,0.02962077790696308,0.006045700010932629,0.09399679157532119,0.20408175982482252,0.02117606448907785,0.74634290612317,0.047048288456228514,0.0,0.002634699530304199,0.021537758703380695
230,0.791792248264143,0.16869198478655695,0.06141137243501853,0.007988377207740116,0.10467845262334687,0.24849049888072094,0.028876223601437424,0.5132932236930449,0.058746894314740776,0.0,0.0026535346168339363,0.017486106740612056
231,0.6361921274063104,0.1532147618793732,0.040568110716341726,0.005525562928105873,0.10505908226466883,0.28682097640395676,0.0246568871434994,0.6879697608995139,0.05200462128030058,0.0,0.0023430815682297834,0.013583165412239648
232,0.5299085205504671,0.39841788019104796,0.03249351396222167,0.005655884974732386,0.0696732888096787,0.16319975175373258,0.018380865123260468,0.7242848389437043,0.051562002617097556,0.0,0.0005077878821178434,0.01727793022278568
233,0.6293347486826469,0.11616266449736702,0.025234225587872604,0.007472628316662456,0.08607255647749135,0.24688359755980588,0.024287201914448442,0.719374117772347,0.05668707816922417,0.0,0.003824985558529667,0.008623374996926938
234,0.5217637757663941,0.09590403322106957,0.027773744497450504,0.006492685834545608,0.08056958903626105,0.1263458895979109,0.020978426577105993,0.8305101087483291,0.06964892166438996,0.0,0.002284790685487517,0.015917684791180754
235,0.6344803041780585,0.3581735224370464,0.033487837861513464,0.007154796934820849,0.09274758497235824,0.2641076270556687,0.022051199189530517,0.6210461511571334,0.05390965594282109,0.0,0.001908108707617957,0.022900277479973495
236,0.6012765140579595,0.4232749874383704,0.029154735385168197,0.006077343019169514,0.07221922697147827,0.07022109679687256,0.021668439313186252,0.6667907858968514,0.0539896034007374,0.0,0.002713167542926344,0.016418733367573445
237,0.657290616838988,0.2861634905513614,0.037708176556023466,0.0067567807353640305,0.08977486537938796,0.041623198114235045,0.02298557311378803,0.6827248608447402,0.08989915587206239,0.0,0.0022249018195210453,0.009567828865458339
238,0.5731451380272568,0.33161411615785824,0.02406061705316614,0.0053570237800125466,0.06591930085428334,0.22414995241273225,0.021311063456483252,0.7062399972343232,0.08226490439311623,0.0,0.001223729576780404,0.018505545222559212
239,0.6050965410275527,0.26686684498681185,0.038691878352288905,0.007750406355668919,0.08162621681341811,0.1740912513360078,0.023611742884421257,0.7201539729563174,0.06662970735013968,0.0,0.0022331764769712155,0.02210804436422678
240,0.5711466750224167,0.30591729222282,0.04503515721252697,0.006999723022934774,0.10288329404935799,0.05938608272176854,0.022857828117639097,0.7467690011223611,0.07386339500664574,0.0,0.001974025937612243,0.019264635034252096
241,0.5183332232190816,0.2358528318395202,0.015903509384026213,0.006758614449247949,0.054181228774575846,0.09907563595439244,0.02101244369569148,0.8114180344419504,0.058484276516586095,0.0,0.0014880684457806521,0.01976232259210734
242,0.585930884723432,0.21235198130830213,0.04281832853633009,0.0054704638049314835,0.11284223682513503,0.27537916264805157,0.0200060966378295,0.7159434981995058,0.08936827687505237,0.0,0.0012263333849470526,0.014061158355971787
243,0.5833782498412902,0.24719107954571007,0.03323428047332612,0.006617509063945053,0.05912906282267102,0.18769160239184618,0.022062998168138462,0.7443069469660643,0.06341791798458728,0.0,0.002452350131261057,0.01364704249518132
244,0.7049325609660582,0.11256694219445075,0.0465287866814303,0.007403775905483891,0.06688526774599061,0.20788304495903404,0.02480958510810538,0.6599960736836865,0.06093754267495938,0.0,0.0030931715522683205,0.023595340548415358
245,0.6127801679025541,0.15264084509788084,0.03805020465566534,0.0067321448378923855,0.07343152833660677,0.08253411447519313,0.021861391674411472,0.7650897553083255,0.03409426746145791,0.0,0.0026926699753606633,0.022228479695805582
246,0.6157899454552873,0.26988026997588455,0.03393111538728623,0.005833561357464098,0.10572160248790936,0.14429143443078293,0.0223743486716256,0.7134459799555117,0.0697093541371398,0.0,0.0011401815160463368,0.020456900557272
247,0.6162304636458696,0.2992634028960645,0.041550625501483425,0.005921903254410275,0.09486788689169812,0.24010717532635736,0.02178921012054412,0.676157038052895,0.06310697702323372,0.0,0.002513474492256614,0.025231298985023923
248,0.6955576417366086,0.1127056396875113,0.036726419230835826,0.007010964161788371,0.10537287687189612,0.15886563457597802,0.025135884027307445,0.6811501310288585,0.030298153917898116,0.0,0.0024186665018443598,0.015367092828712728
249,0.5072870904255253,0.03537491635542211,0.036965362580832155,0.005934129080170308,0.07598541925558003,0.14534169568741945,0.020069778733579013,0.8420684072572024,0.05859161797487365,0.0,0.0006282701165566147,0.013907116080957656
250,0.5269636103912975,0.17569288108711864,0.04160595029827228,0.00626210864085389,0.07534886349141683,0.012563164852723414,0.021493202755341327,0.8246417185205047,0.05557530198083791,0.0,0.0020679519272996175,0.015716205289161508
251,0.631574953650109,0.028336999358738086,0.032756596963281474,0.007462149852384104,0.08202641393504845,0.1141441517456954,0.021226817969867636,0.7576382660119912,0.06906960291961439,0.0,0.0027371059527101665,0.013407922289854353
252,0.6147777618341173,0.04643652311874894,0.0298208758409619,0.008361033088119267,0.07804891467724752,0.058658784904822174,0.023519078614719833,0.7784984495138633,0.04931795685917693,0.0,0.0022102223033184975,0.018712197361019017
253,0.5623287540069206,0.24620710254041653,0.03406539763528184,0.006423606657456334,0.0771653142828828,0.1827246305518153,0.019679716194664902,0.7602973473722207,0.06158645014371216,0.0,0.000484028800107292,0.0197856494091763
254,0.534278655855821,0.21143260490877638,0.03046080339715997,0.005579421600259248,0.08053217633382134,0.19626596454179504,0.018220185866475353,0.7879426728003,0.050298510066383084,0.0,0.0019654947677104338,0.012585175785041853
255,0.6433049537186155,0.09235847150323437,0.03970737286118546,0.006437612009515281,0.07272095287843174,0.038691029459961036,0.024559785929997142,0.7519992488731257,0.05206834436794298,0.0,0.0020881517578050773,0.020091589107892303
256,0.7300297753929461,0.045009759597082866,0.027285513909596455,0.008630121696991098,0.11755670623019891,0.26364302873835377,0.025631238969012263,0.6121796401994554,0.07115400713341738,0.0,0.0031561990071355753,0.019766585940914145
257,0.504040353393959,0.23579425217570496,0.00939459918977772,0.005651592595785327,0.07191825921125297,0.1309397529969368,0.019111442559625196,0.8143758448070219,0.0632136651765851,0.0,0.0014721759357722768,0.018312298239389662
258,0.4672445463269888,0.22956097939037728,0.02507028781368688,0.005192318133926086,0.06011304632847894,0.007627737877759935,0.016513299615502585,0.848208680168726,0.06918853745887227,0.0,0.0016668099551619318,0.011686072798115694
259,0.7566373877705516,0.36347849897393136,0.04511688793921809,0.006929485418476977,0.1001113924159731,0.18538416281338754,0.027094795805505025,0.49509300381759325,0.051432193116563184,0.0,0.0010767855633820392,0.02030945119014582
260,0.4498727675685027,0.13786477340887032,0.036848407040354816,0.0058432112211114304,0.07349434725850502,0.12349143353993183,0.016670635040152936,0.8684431032654641,0.043481891268281565,0.0,0.0007066713730072908,0.014205205489599065
261,0.5401655690167878,0.12906572214851747,0.023567062174688406,0.006990481908340378,0.0755234797371144,0.09461020087562517,0.021961222835649136,0.820234312387016,0.05448639762077853,0.0,0.001806040858281603,0.008086174754303952
262,0.8498129104776542,0.1429881211839293,0.035714947536611655,0.010030210714552236,0.11444518009989921,0.056283382261598125,0.032084698335146364,0.4818440783804086,0.07776387542887163,0.0,0.0017870562457292147,0.021844353620531432
263,0.6220548820306172,0.2556696271815437,0.028715363804777422,0.007191085175160933,0.08427003159190773,0.2526923575401246,0.022941672702801025,0.6863220202229127,0.06255413695696016,0.0,0.003201021585708657,0.019029279852798744
264,0.7187032279196823,0.2980197054873622,0.042133045227128046,0.008122625590606503,0.10883158000917906,0.08652144928749024,0.024668329485531895,0.6044686649307385,0.08273410073649863,0.0,0.0009421953149953967,0.02533314546028516
265,0.5435155071182871,0.32783401426299397,0.03547779315809503,0.005907021769334598,0.08264917637242579,0.04549997774999913,0.01935466627206738,0.762994398420035,0.06567220278143686,0.0,0.002550249900978382,0.00816421770543109
266,0.5210991964860315,0.28942110933877063,0.023937924137955965,0.0051447824215555054,0.06387687134386996,0.1382609539630341,0.020857217988190537,0.7859307387473169,0.049635516020681225,0.0,0.003607731046291627,0.017215109207514706
267,0.5579782075401175,0.16568150404619175,0.016065725074229025,0.007039082917155744,0.09719074748251127,0.19321111406190705,0.019723144949321755,0.7807060695684039,0.0631887124835362,0.0,0.0019527190089106863,0.01543149114925054
268,0.6600875173999169,0.3645942682390947,0.033717131518544004,0.008532201203575843,0.09289604041570125,0.030043551034021985,0.026639099324664746,0.6421248201332608,0.08262486039324003,0.0,0.0016459934763746313,0.027387098196381954
269,0.5937320730256624,0.13021998916278177,0.04432663659410109,0.006968887298820568,0.0902555889595783,0.06592721004734552,0.024059396763001607,0.7820372066682976,0.060379428658827866,0.0,0.002494509104923259,0.014357933385552961
270,0.7613758691184037,0.4001219840222582,0.03760084337939708,0.010344661220964006,0.11890822276015639,0.13278724688237264,0.028233879082259907,0.4677392312119542,0.08288314669214472,0.0,0.004830919671748051,0.021133761611255596
271,0.6409806747318865,0.22027553393906554,0.031126391545520608,0.008627690425807936,0.08192549996268571,0.03655296165924687,0.024878007193772266,0.7247015708968797,0.07344338908035895,0.0,0.0009321038310723814,0.01803290341815878
272,0.5868381209586686,0.2648903046144405,0.047057260485177575,0.006133580921247414,0.07925087273113125,0.23598574688399176,0.023936750175834756,0.7170060732783369,0.0795634606993442,0.0,0.0020885174852020125,0.015059311401812051
273,0.627412554821045,0.300338238590368,0.03210511472897243,0.00557246473024317,0.08044619910003997,0.25288849815417697,0.023379787849555973,0.6648867736902351,0.042582664669142914,0.0,0.0031814171481122084,0.01483284317386196
274,0.5568592391378931,0.22633627541232057,0.02167965518369482,0.00567071864560074,0.08735161559321027,0.22668037858125004,0.02130692250535246,0.7594394590778264,0.04070213738279687,0.0,0.0020430653490942615,0.017323391275999585
275,0.6356558602013076,0.31528037902169276,0.04383937356602004,0.007931968387753719,0.09081743301398279,0.08840154667279838,0.02386943613358998,0.6836754042671362,0.10047681741863139,0.0,0.0006948033029830748,0.020361277802272412
276,0.4605693432790294,0.2983439908982429,0.014907356197316247,0.005506014118759834,0.07667954338263092,0.07312579954007345,0.017192438316276523,0.8261889064458737,0.0645288382008977,0.0,0.002398345725212315,0.01826610640383839
277,0.49726036913267835,0.19018426875492822,0.02693442859058604,0.005551906879776624,0.0778497907070771,0.05886332609060392,0.021217340041705668,0.8372686417260375,0.06676117844920497,0.0,0.0016651334322217016,0.018748852487960963
278,0.6269322017460321,0.33702883917981186,0.037358384838753415,0.006557969980029448,0.09771964343183148,0.18310780474976052,0.02207810750313589,0.6673436517248813,0.04910449090537272,0.0,0.0002946303586965668,0.024596606507750397
279,0.5449826695070613,0.08692488950579388,0.02142785873468372,0.006135450981256529,0.06472230748799973,0.2470703700853928,0.020150420101366518,0.7918557570063891,0.047064398176212,0.0,0.0007370180175945106,0.007157629935337765
280,0.611214663130146,0.12629433574523588,0.039979336213637404,0.007517863630994059,0.07945847367815737,0.14797678706226794,0.021590272159910783,0.7566867077954161,0.08636550244935436,0.0,0.002761147685516745,0.009653736639527788
281,0.5546144089846738,0.13589262945227176,0.03683694194107041,0.006353596967525044,0.07229882244914347,0.2215764986695899,0.020784882590351817,0.7835230117286441,0.06026446303962887,0.0,0.0015233284342224163,0.015524507828992123
282,0.5168617607965388,0.16190412365307194,0.026457329953549116,0.005851607485011101,0.0965970597604473,0.18476412302873527,0.01948640114844205,0.8092846590251728,0.08324550555271537,0.0,0.0014055049488038904,0.013594169226739802
283,0.5437985966029847,0.1363392774124032,0.036638727305335614,0.006401270388031032,0.07635813911758454,0.06585529313853354,0.01909191626461063,0.8170893188966579,0.07680817288133646,0.0,0.0013332446429173694,0.015591691312485573
284,0.7104989344711298,0.1861339855622957,0.04904780981915272,0.0073748723668285296,0.13151970348294237,0.09490112244580928,0.024292043727946147,0.6516395989630526,0.08020351299663747,0.0,0.0014845050737646772,0.011072222918708338
285,0.7487315924995889,0.14077792442477927,0.05285111495548779,0.008348648747606954,0.10531950038169262,0.0672398802356394,0.0282044184004156,0.6212301280514891,0.11711606145011848,0.0,0.002673505907860596,0.025701337423889564
286,0.5356934392081112,0.019241048886805195,0.022893077941817084,0.005369189929110735,0.06890758397954203,0.23022391414769727,0.01935059053864279,0.8073520737547488,0.04339658658803683,0.0,0.0018721471622341341,0.01671852926590228
287,0.5703311115635125,0.41169775088902594,0.01855785179444255,0.0072600974734486155,0.06585639327844309,0.18489739946643188,0.021479143480557773,0.6788759414307844,0.06890424490423193,0.0,0.003317721517893267,0.014610600669322585
288,0.5983733247877178,0.26988032542340423,0.024193697580587845,0.006907484524013164,0.07844214311059886,0.15721986296250132,0.023867368390738393,0.7240754386398899,0.11169318337159144,0.0,0.0011651408469094977,0.016674944699361725
289,0.7154186439608433,0.27505555476346916,0.05265002525987133,0.008957877608391684,0.13269888996991666,0.12757286651952665,0.029998795024064717,0.5996196418293285,0.1229731030244748,0.0,0.00328032043079902,0.014412429517424613
290,0.6351473313125563,0.09679787959808032,0.034289796992740186,0.0071426419007150094,0.0612533022054362,0.2280467234097798,0.022936378365086163,0.725417044582154,0.05569569939321541,0.0,0.0014881637309343675,0.019332973043963662
291,0.5555127441217718,0.23702643875169166,0.034459233558148575,0.007718556364671815,0.08930091363001606,0.11287693868997863,0.01980643994260289,0.7809269203292417,0.05243389102450367,0.0,0.0026802533356152067,0.016295412054220425
292,0.5523852640086413,0.22526756947457696,0.04161074128152868,0.006055144503271971,0.08182230698687348,0.2855874621597847,0.023670109198649477,0.7391252108422455,0.08368438352719748,0.0,0.001989763743459767,0.01511451760706712
293,0.5762803776083719,0.1771676996390768,0.02353081251588825,0.0060853788345125856,0.08128747410354906,0.1981151851995229,0.021942294238142215,0.7665610260989703,0.04135094028081029,0.0,0.0023415646514499096,0.01587032969704203
294,0.6804871249908854,0.04841575159442726,0.040429813824212714,0.00828678779669276,0.09758481860580444,0.11376654816918452,0.02463152332537431,0.7105806567092642,0.06667813514520983,0.0,0.0027255516245573972,0.020960409058037633
295,0.6189509680693346,0.12448982002596386,0.039534688768386866,0.006860048048144611,0.08170424480670212,0.04315784202453377,0.020386742852206974,0.764379058389714,0.08025974707025982,0.0,0.0010044169647951612,0.010961248604203274
296,0.6693979666830381,0.33442236450026747,0.027292299126935822,0.007341496884164021,0.10879039880152312,0.11586123781380663,0.026996067673404508,0.6342728584089706,0.10206968951445823,0.0,0.001816753504948037,0.0236163324925649
297,0.5367022101555363,0.20923117058941673,0.030471447523775515,0.005851929373183184,0.05696133328800238,0.06743973668142586,0.020477894827318776,0.808274683671239,0.07392407751394195,0.0,0.0006696321531373315,0.015002100481167017
298,0.6183964102522621,0.1713055209990375,0.020552885946498137,0.004524474171184244,0.0877302248289368,0.19636238874344708,0.02221176261673249,0.7348357070984289,0.026811092859920845,0.0,0.0013506927157022764,0.018576552882451917
299,0.6227861113767952,0.2258354359691028,0.03706778641024199,0.00834683466329494,0.08304024357243685,0.05248817462502675,0.023167674440642386,0.7397842621019466,0.045494520690702867,0.0,0.000991000633431362,0.01237761215603184
300,0.7053233041704555,0.23492982849055055,0.03934442423664171,0.007686293028613289,0.08063702514924194,0.1811431900993942,0.027498168405899564,0.6330506936919348,0.06813545965618842,0.0,0.0031394154858377914,0.015592866140017004
301,0.5601903832208267,0.1750493999911173,0.037346480673575634,0.005419114825700785,0.0839851232626033,0.20196119843343846,0.020063276467124316,0.7752415174270916,0.06816035799571948,0.0,0.002083961189418594,0.015045477119473523
302,0.5708106514979497,0.1870319365842974,0.037513495875134376,0.005943533643500366,0.06722717842927654,0.10133397924043042,0.02103961629669205,0.787825149513476,0.03810329860273772,0.0,0.003647711937850858,0.019679918042834692
303,0.5939413956548344,0.32181196178971083,0.029602028611393272,0.005389029625214916,0.08114969412218402,0.09490493408975662,0.022660864224142877,0.7233106093549654,0.056394339087993677,0.0,0.0015517784647259751,0.01728168965458118
304,0.5057086506543421,0.3025324107549671,0.02308987374459846,0.006577432041335701,0.08811131668182726,0.10122565373381917,0.019891453086301757,0.7955089274938315,0.02737697136787836,0.0,0.0007757610291741892,0.0128854615123212
305,0.5854129424641491,0.2091893394136715,0.03151605890383115,0.006380407113710868,0.07103439781237869,0.09459602637177178,0.020111511407395536,0.7699172459124538,0.0712443948535151,0.0,0.002179437434809941,0.015674483704168667
306,0.599480625063863,0.20290348037452846,0.03291956027024972,0.00597241124843747,0.09029924048068219,0.3134874475419721,0.020289881415959613,0.6981259540356268,0.06230142392243393,0.0,0.0023195385578854717,0.015069287134948924
307,0.6772497982141399,0.24130893648400967,0.0315730525967858,0.008716973704570878,0.09905959607074452,0.17528501984230013,0.024589160170393715,0.6603160245415338,0.06694810141405083,0.0,0.0038824023247575694,0.019318968948278167
308,0.6805284398165802,0.010863603858883013,0.033834836884919395,0.008493369431082013,0.10773901158789971,0.17849231208778485,0.025762343778627083,0.690661868562708,0.11815539957993813,0.0,0.003332890275453871,0.020726057447652105
309,0.58911311714463,0.1376823658657237,0.02563319512560219,0.007962859795948702,0.08719969606764619,0.08033430114047063,0.02394669123723309,0.7844056470656202,0.05718801481234256,0.0,0.002845102429370714,0.00819876573658704
310,0.5372717007426284,0.3124588280143254,0.02782154382201346,0.005439338599995855,0.06986513367108602,0.22081429894245905,0.021310450933308515,0.7448835818827891,0.05982318645498822,0.0,0.0020331724944744603,0.019397186551875962
311,0.5408520879115284,0.15410501358426626,0.043335843856335654,0.006173169221293855,0.08897459241350994,0.21718544035117934,0.019802016297946732,0.7907284647679963,0.02779822186180937,0.0,0.0022190252480623375,0.01752931138766762
312,0.6306475063238555,0.30607775178770985,0.025907515407178124,0.007082623415704206,0.1152870056080236,0.03223144633727613,0.023319050824799226,0.6987561115478009,0.06740706367994093,0.0,0.002071207646748915,0.014033040731233463
313,0.6794387716834407,0.23174763373742865,0.03361606690951982,0.007133802806258043,0.10047295293654687,0.15180472916809062,0.02457221175474839,0.6641561548995611,0.08999824737455143,0.0,0.002527599270206155,0.022853963634727168
314,0.5420829065662541,0.13941347261553208,0.029994908847564637,0.0062971741574147,0.0723208825181753,0.22974132856120028,0.020930185729639596,0.7902906358481023,0.05109624583485803,0.0,0.0018762606066068178,0.012147449501409086
315,0.5837740555377741,0.31612202024948366,0.020972874028797092,0.0053742656160156626,0.06389574890221782,0.012753425348019492,0.02051433440896142,0.7422678599954726,0.05508692298398074,0.0,0.0021992958721409636,0.011783027958271738
316,0.5626393098900286,0.20448884931593836,0.03669718300340109,0.0062166575268254275,0.08611550783792209,0.2582470585407502,0.021070373269997614,0.7505006700687572,0.04644033475342769,0.0,0.0024173644332131147,0.0164559630343623
317,0.6060062052215102,0.2609940078233831,0.0329403789690293,0.006653438962941625,0.07131014054421894,0.13810976308257963,0.020208275784925216,0.7320242668323983,0.05343087108493259,0.0,0.0022880482832114174,0.014894049212431345
318,0.7839276846243779,0.31260476546395627,0.027343019667125167,0.009696406748229764,0.10804099298141732,0.23909288021008235,0.029350012256932453,0.46103532244587897,0.06571713936337943,0.0,0.0004895287429489021,0.017937377791239092
319,0.648481617719126,0.12293803658933133,0.041592355910897195,0.006676040747357973,0.09824857282715452,0.2497114474454341,0.022425118601494605,0.6935691572579734,0.09340120192293813,0.0,0.0017217880016292676,0.017519619955962042
320,0.5361140629608835,0.3082835499182704,0.017377851968886835,0.007030428527324693,0.08164622574456369,0.10057113218240243,0.02122768705057667,0.7735240379953214,0.03789335179295769,0.0,0.0016626067697517771,0.013496905155260922
321,0.666038538994432,0.3186885036085335,0.04008473589416437,0.007018302669773464,0.08879619685331777,0.22429245335552464,0.023346323174552347,0.6217143082822154,0.08812414608655546,0.0,0.002033093334634285,0.011775393386102052
322,0.5475930822098316,0.23818605232033227,0.019355804557942773,0.005612101667119062,0.051208447844165526,0.07738335080978685,0.020648883580481323,0.7937706670813668,0.05933487523705608,0.0,0.0014697352093999494,0.01927573538739297
323,0.6438564363296564,0.16802755610716988,0.038683309595797306,0.007455429336821602,0.09097778580292029,0.24972699826766218,0.023039619268297073,0.6949803081543798,0.03236696501344704,0.0,0.0021336001114322855,0.021035476991621754
324,0.684827799429354,0.1576452318527806,0.04389781860741742,0.007282756099980223,0.1038744079918463,0.1666074596996078,0.025230786125225394,0.677239503564579,0.07683054084602949,0.0,0.003375805228903569,0.020654415997213064
325,0.5513622866104181,0.2424808327972052,0.024270319037491758,0.004113069847504794,0.07833390064958072,0.27984013219309023,0.018188574288409493,0.7403962268657046,0.05737434479169362,0.0,0.0018512849827707215,0.01836762464631121
326,0.44465049473125107,0.24315781909278023,0.02029331294997295,0.004911166886820292,0.07919239545164182,0.06119912541906443,0.018642556401132677,0.8540078258208048,0.053757797022672936,0.0,0.0008233171535027406,0.01183283250027149
327,0.6388180034479012,0.10001000379215458,0.04006316806313712,0.007760662285951858,0.11681555966480074,0.2687875180146624,0.021412700598230184,0.701122886505572,0.04373858120782052,0.0,0.0021730911927883216,0.02005183127437037
328,0.6670568249525379,0.1817364812459904,0.01685022280938625,0.00786223302936191,0.10179136677775015,0.23357428106377268,0.022852642031315894,0.6727846047457703,0.05662450425734178,0.0,0.002060669840450248,0.019259370534248674
329,0.6303084425819742,0.06479377477804114,0.030750662219907184,0.007715430046745457,0.07010755588801465,0.037276664723185984,0.021787038835378813,0.7660903397342195,0.06047957348982185,0.0,0.0009143812591602306,0.013250854642238647
330,0.5699908606316446,0.3638263012703755,0.02860414123980729,0.005866132834656305,0.08185146027597721,0.20082365722912415,0.022564950998341684,0.6997991251595111,0.06535361679939497,0.0,0.0014934920852735778,0.018897399362824193
331,0.5842733017159111,0.29116271936645177,0.04140887610704522,0.007088161839331324,0.0971788113205259,0.2174086081593006,0.02024819097640951,0.7151325816399922,0.05717376028438298,0.0,0.00172925096388899,0.01665504992869552
332,0.47894928963132516,0.010560193333525971,0.03422866396659739,0.0066870674682689615,0.04940185814432121,0.30101490823724536,0.018847933057640025,0.8211814214815825,0.03814463132098135,0.0,0.0030608619696089598,0.008406548595415852
333,0.5289833944089037,0.2535838518128047,0.016290984802280903,0.00611445050111982,0.07438044275707706,0.2549351190825479,0.01860476519595249,0.7606430747050085,0.07750839961399507,0.0,0.0017297658875059165,0.010492004424856599
334,0.5222698993610743,0.10736865158046639,0.02243801895752452,0.006095459713580168,0.06523573762050036,0.13492951225161667,0.01843300635744751,0.8302026481379567,0.053752801315820956,0.0,0.002046812239779939,0.015299183888853238
335,0.45580095493248174,0.0950086739597263,0.03016714732405566,0.0045287770656944944,0.06361639359042683,0.07719316326218074,0.017479626749965605,0.8775807951830135,0.03999977826096357,0.0,0.0015682064547801935,0.015047053200446128
336,0.6205245114973262,0.22196567132120126,0.041976108592220486,0.006638272213367613,0.1003868574856213,0.22279547707533542,0.022232499937173928,0.7068231641295083,0.06118871746979905,0.0,0.0031237003355727,0.017665764106093447
337,0.6765126231223402,0.21103144720394773,0.03611655607070846,0.006658188299727673,0.1056574212530631,0.07110959656660482,0.022925317694124484,0.6883823106348624,0.0741043441830163,0.0,0.003001866268188678,0.018203179648797266
