,Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
331,0.00034611727349177904,0.5842732667187669,0.2911627019262168,0.041408873626712125,0.0070881614147604586,0.09717880549965259,0.21740859513683256,0.02024818976357152,0.7151325388045623,0.05717375685975563,0.0,0.001729250860309304,0.016655048931081592
332,0.0007025399876332789,0.4789491714356219,0.010560190727468286,0.034228655519604995,0.0066870658180261085,0.04940184595286902,0.30101483395241074,0.01884792840632359,0.8211812188294068,0.03814462190760164,0.0,0.0030608612142456236,0.008406546520837301
333,0.0007546018407668594,0.5289832438009785,0.2535837796144366,0.01629098016404188,0.006114448760262329,0.07438042158007173,0.2549350464994578,0.018604759898952404,0.76064285814079,0.07750837754642284,0.0,0.0017297653950207944,0.010492001437656934
334,0.0009407461089108931,0.5222696682557463,0.10736860406965354,0.022438009028662567,0.006095457016328769,0.06523570875357436,0.1349294525450756,0.018432998200810517,0.8302022807718581,0.053752777530113996,0.0,0.002046811334062005,0.015299177118938074
335,0.0008592071382835373,0.4558007866879072,0.09500863889026505,0.030167136188802842,0.004528775394039,0.0636163701084377,0.07719313476875446,0.017479620297911624,0.8775804712516879,0.03999976349630456,0.0,0.0015682058759261457,0.0150470476463001
336,0.0010397360142531122,0.6205241760879201,0.22196555134306564,0.0419760859030577,0.006638268625211305,0.10038680322395133,0.22279535664866854,0.022232487919937764,0.706822782073468,0.06118868439572864,0.0,0.00312369864713259,0.017665754557295073
337,0.0007341287293295367,0.6765124408207706,0.2110313903367693,0.036116546338288646,0.006658186505528813,0.10565739278129026,0.07110957740452178,0.022925311516381077,0.6883821251347382,0.07410432421393102,0.0,0.0030018654592681737,0.018203174743540353
338,0.0013310440256701704,0.5910857535506802,0.26113731373885113,0.027352318029432082,0.0071878067082892854,0.08453755876847077,0.08069373286927684,0.02215060172873219,0.749396758387791,0.07570635005311885,0.0,0.0027608265527864066,0.011834194945965519
339,0.0009012135663339191,0.6174910210322986,0.18329309089897844,0.04058764525758069,0.007869482246081187,0.07672792187191764,0.06626675144180756,0.023839044657280224,0.7551435484775252,0.04274310773267358,0.0,0.003606173756459563,0.021676506689894477
340,0.0006481982787667746,0.5465008210045336,0.10914992021617104,0.05348888765633696,0.006941605213419001,0.0832456380761971,0.03702970615377387,0.022235196156666557,0.8198345905420075,0.07231436831050851,0.0,0.002012303736193835,0.018864463607150626
341,0.0005508575624247618,0.6992961475813367,0.3757263959005092,0.0468638705117199,0.006512401782951786,0.11391739815813454,0.11212087345360712,0.02539812517587462,0.5769049579280646,0.0916415090147458,0.0,0.0017822890176915937,0.01271355107539841
342,0.0008596259791851089,0.5601925637106046,0.20395317785890632,0.02629179688203706,0.00761429996278875,0.0704809271564429,0.2085334405381987,0.021680235073339008,0.7679654360692019,0.06913693171572463,0.0,0.0017320084431734553,0.018968447878602208
343,0.000788526381964624,0.6702083395815871,0.10706076057381568,0.01912917503794015,0.008907283679262658,0.09283936031592101,0.10557664931761732,0.024217797136478345,0.716746371432041,0.06596239940535832,0.0,0.0009784616217056543,0.021987596503833053
344,0.0008756016607078321,0.5541733100047141,0.30871755402698786,0.03138412340342574,0.005688723918391774,0.09105487967811365,0.16011855319727158,0.020085491633720587,0.7464477237528163,0.06861526374062349,0.0,0.0023132846986556018,0.018366918323952035
345,0.0009049608265316527,0.5360741913703364,0.11137991086607779,0.028533457014385904,0.006171381350028267,0.06429389352662085,0.180814479363987,0.018886362619936217,0.8118183754158916,0.05442988327531456,0.0,0.0005781284138710184,0.013023719009127126
346,0.00037691790526152676,0.6223285806456585,0.24860212193020487,0.03140192146130554,0.007014241320228687,0.09667965164072058,0.30915101522774097,0.024373454264489218,0.6645996854567996,0.0499687036277224,0.0,0.003187486884784872,0.012391791994778365
347,0.0006158640867460518,0.5713074933878788,0.1585202872243235,0.048628740138064376,0.005892495272325424,0.07955755865097149,0.10176241583361786,0.021581634393563816,0.789470801330083,0.07424610277820062,0.0,0.0014188526087727542,0.012239564923620822
348,0.0005395819658990473,0.5461825217802887,0.20943296692825072,0.03373761274220578,0.0068217928055944056,0.08270542698500961,0.10819259758924277,0.01966034750170312,0.7948270138057529,0.07676173214576687,0.0,0.001582994330987814,0.00776043734735159
349,0.0008412988462286219,0.5816887629971329,0.27052458767290355,0.0343737925544629,0.0060240702315536715,0.0684068217559326,0.32843454703362396,0.020742607543400418,0.6878284862875397,0.03175147296408206,0.0,0.00045882791393223613,0.01186093689847801
350,0.0013598709951773513,0.5589091814710886,0.255409718019996,0.030785533044913996,0.006979905717082342,0.1007951353715349,0.04222101916049172,0.021966871784494288,0.7754102742826908,0.08699668580730771,0.0,0.002464900291253774,0.011299365596763911
351,0.0004174887714356516,0.5706911528838677,0.2254134139541507,0.032984418275439076,0.006433515401480323,0.09016300389288921,0.021978415856676398,0.021610315302125312,0.7777733941165098,0.09086296045141697,0.0,0.002319605493050109,0.009926230612952584
352,0.001020239671788382,0.5817005758052188,0.27064889271557374,0.013843534959079187,0.006642902690366369,0.08374946916309296,0.15749511760402585,0.0225245594324314,0.7423915015447025,0.06631437146274405,0.0,0.0016932028877629502,0.01628369363070946
353,0.0007937710266443436,0.580181933757078,0.2622640074916742,0.044326395547889544,0.005698754754069416,0.08833398760688138,0.14662676445936668,0.020856065648493422,0.7475737654116847,0.05897583454736771,0.0,0.003014100210343435,0.02274936057818405
354,0.0008911188374599185,0.6122571703229707,0.09443082035442277,0.04381568725717218,0.006742967128250443,0.10270452930611766,0.14951846540468192,0.022503415937607064,0.761382034778407,0.02934572143883289,0.0,0.00277849172636939,0.016613596083820792
355,0.0012661879533409782,0.5609613230844723,0.2646402154802983,0.025025006936695102,0.0059883211331040525,0.06527823722216602,0.15273056646266905,0.02270400921414366,0.7629161470483691,0.06340974702022562,0.0,0.002032890324386979,0.021328709551814387
356,0.0008000331424345516,0.591544691232601,0.2436313023623076,0.02459671243857057,0.006232401011145947,0.07864787077378954,0.16661649818639188,0.019108314030303074,0.7416250718031817,0.07352269683572965,0.0,0.0019610260193557274,0.018583143847185315
357,0.0007945158313097991,0.5818337058685287,0.2147295758590803,0.029220315085831693,0.006381838576718724,0.0817689520876099,0.2916149382920454,0.02303930597978302,0.7208462111136951,0.048662787886147967,0.0,0.0021967237881657387,0.014736555096097862
358,0.0010976655618522794,0.6641023873233608,0.39663867265462455,0.03334886530333323,0.006413368697596401,0.0994668289585681,0.08660305996992292,0.024872493982754304,0.6159605801684723,0.051113737699761935,0.0,0.0024353717049007987,0.02128231582376183
359,0.0009969222229516846,0.7018940749602767,0.2340621346839179,0.03792721385463644,0.007336611133324102,0.09844263274298361,0.18554897715835356,0.027018798523397728,0.6329813305801228,0.07024172001637548,0.0,0.0037480544596249867,0.024568863010858297
